,행정구역명,기준일,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,기준월,기준년
1786,한림읍,2020-03-01,21280,10369,2.05,10970,10310,1.06,3,2020
1787,한림읍,2020-04-01,21252,10387,2.05,10950,10302,1.06,4,2020
1788,한림읍,2020-05-01,21202,10428,2.03,10923,10279,1.06,5,2020
1789,한림읍,2020-06-01,21198,10465,2.03,10901,10297,1.06,6,2020
1790,한림읍,2020-07-01,21218,10471,2.03,10898,10320,1.06,7,2020
1791,한림읍,2020-08-01,21229,10494,2.02,10902,10327,1.06,8,2020
1792,한림읍,2020-09-01,21225,10509,2.02,10891,10334,1.05,9,2020
1793,한림읍,2020-10-01,21246,10523,2.02,10900,10346,1.05,10,2020
1794,한림읍,2020-11-01,21248,10533,2.02,10893,10355,1.05,11,2020
1795,한림읍,2020-12-01,21249,10551,2.01,10886,10363,1.05,12,2020
1796,한림읍,2021-01-01,21263,10560,2.01,10889,10374,1.05,1,2021
1797,한림읍,2021-02-01,21267,10582,2.01,10896,10371,1.05,2,2021
1798,한림읍,2021-03-01,21214,10516,2.02,10906,10308,1.06,3,2021
1799,한림읍,2021-04-01,21224,10525,2.02,10906,10318,1.06,4,2021
1800,한림읍,2021-05-01,21193,10537,2.01,10891,10302,1.06,5,2021
1801,한림읍,2021-06-01,21232,10546,2.01,10891,10341,1.05,6,2021
1802,한림읍,2021-07-01,21249,10565,2.01,10914,10335,1.06,7,2021
1803,한림읍,2021-08-01,21203,10546,2.01,10892,10311,1.06,8,2021
1804,화북동,2018-01-01,25155,9432,2.67,12572,12583,1.0,1,2018
1805,화북동,2018-02-01,25063,9430,2.66,12517,12546,1.0,2,2018
1806,화북동,2018-03-01,25103,9468,2.65,12508,12595,0.99,3,2018
1807,화북동,2018-04-01,25069,9472,2.65,12498,12571,0.99,4,2018
1808,화북동,2018-05-01,25083,9490,2.64,12522,12561,1.0,5,2018
1809,화북동,2018-06-01,25091,9496,2.64,12535,12556,1.0,6,2018
1810,화북동,2018-07-01,25073,9488,2.64,12520,12553,1.0,7,2018
1811,화북동,2018-08-01,25010,9488,2.64,12489,12521,1.0,8,2018
1812,화북동,2018-09-01,25013,9510,2.63,12497,12516,1.0,9,2018
1813,화북동,2018-10-01,24965,9520,2.62,12468,12497,1.0,10,2018
1814,화북동,2018-11-01,24960,9533,2.62,12454,12506,1.0,11,2018
1815,화북동,2018-12-01,24985,9542,2.62,12458,12527,0.99,12,2018
1816,화북동,2019-01-01,24943,9525,2.62,12429,12514,0.99,1,2019
1817,화북동,2019-02-01,24906,9530,2.61,12413,12493,0.99,2,2019
1818,화북동,2019-03-01,24918,9532,2.61,12427,12491,0.99,3,2019
1819,화북동,2019-04-01,24885,9554,2.6,12417,12468,1.0,4,2019
1820,화북동,2019-05-01,24942,9574,2.61,12444,12498,1.0,5,2019
1821,화북동,2019-06-01,24947,9599,2.6,12464,12483,1.0,6,2019
1822,화북동,2019-07-01,24959,9601,2.6,12471,12488,1.0,7,2019
1823,화북동,2019-08-01,24906,9599,2.59,12429,12477,1.0,8,2019
1824,화북동,2019-09-01,24872,9584,2.6,12428,12444,1.0,9,2019
1825,화북동,2019-10-01,24870,9585,2.59,12424,12446,1.0,10,2019
1826,화북동,2019-11-01,24894,9596,2.59,12447,12447,1.0,11,2019
1827,화북동,2019-12-01,24855,9586,2.59,12413,12442,1.0,12,2019
1828,화북동,2020-01-01,24850,9593,2.59,12408,12442,1.0,1,2020
1829,화북동,2020-02-01,24801,9593,2.59,12383,12418,1.0,2,2020
1830,화북동,2020-03-01,24743,9601,2.58,12351,12392,1.0,3,2020
1831,화북동,2020-04-01,24756,9628,2.57,12341,12415,0.99,4,2020
1832,화북동,2020-05-01,24709,9649,2.56,12314,12395,0.99,5,2020
1833,화북동,2020-06-01,24670,9648,2.56,12282,12388,0.99,6,2020
1834,화북동,2020-07-01,24677,9683,2.55,12285,12392,0.99,7,2020
1835,화북동,2020-08-01,24635,9685,2.54,12270,12365,0.99,8,2020
1836,화북동,2020-09-01,24580,9676,2.54,12241,12339,0.99,9,2020
1837,화북동,2020-10-01,24546,9692,2.53,12214,12332,0.99,10,2020
1838,화북동,2020-11-01,24501,9704,2.52,12174,12327,0.99,11,2020
1839,화북동,2020-12-01,24456,9709,2.52,12150,12306,0.99,12,2020
1840,화북동,2021-01-01,24435,9705,2.52,12148,12287,0.99,1,2021
1841,화북동,2021-02-01,24434,9713,2.52,12154,12280,0.99,2,2021
1842,화북동,2021-03-01,24422,9701,2.52,12135,12287,0.99,3,2021
1843,화북동,2021-04-01,24380,9700,2.51,12112,12268,0.99,4,2021
1844,화북동,2021-05-01,24303,9686,2.51,12073,12230,0.99,5,2021
1845,화북동,2021-06-01,24300,9689,2.51,12062,12238,0.99,6,2021
1846,화북동,2021-07-01,24259,9681,2.51,12034,12225,0.98,7,2021
1847,화북동,2021-08-01,24227,9691,2.5,12028,12199,0.99,8,2021
1848,효돈동,2018-01-01,5325,2233,2.38,2697,2628,1.03,1,2018
1849,효돈동,2018-02-01,5319,2232,2.38,2686,2633,1.02,2,2018
1850,효돈동,2018-03-01,5318,2236,2.38,2684,2634,1.02,3,2018
1851,효돈동,2018-04-01,5312,2235,2.38,2683,2629,1.02,4,2018
1852,효돈동,2018-05-01,5319,2240,2.37,2689,2630,1.02,5,2018
1853,효돈동,2018-06-01,5322,2247,2.37,2689,2633,1.02,6,2018
1854,효돈동,2018-07-01,5334,2253,2.37,2697,2637,1.02,7,2018
1855,효돈동,2018-08-01,5340,2262,2.36,2702,2638,1.02,8,2018
1856,효돈동,2018-09-01,5335,2264,2.36,2701,2634,1.03,9,2018
1857,효돈동,2018-10-01,5302,2268,2.34,2685,2617,1.03,10,2018
1858,효돈동,2018-11-01,5289,2268,2.33,2683,2606,1.03,11,2018
1859,효돈동,2018-12-01,5278,2262,2.33,2683,2595,1.03,12,2018
1860,효돈동,2019-01-01,5279,2256,2.34,2681,2598,1.03,1,2019
1861,효돈동,2019-02-01,5292,2259,2.34,2687,2605,1.03,2,2019
1862,효돈동,2019-03-01,5306,2265,2.34,2696,2610,1.03,3,2019
1863,효돈동,2019-04-01,5292,2258,2.34,2681,2611,1.03,4,2019
1864,효돈동,2019-05-01,5285,2265,2.33,2677,2608,1.03,5,2019
1865,효돈동,2019-06-01,5287,2270,2.33,2683,2604,1.03,6,2019
1866,효돈동,2019-07-01,5294,2274,2.33,2683,2611,1.03,7,2019
1867,효돈동,2019-08-01,5301,2275,2.33,2688,2613,1.03,8,2019
1868,효돈동,2019-09-01,5301,2279,2.33,2690,2611,1.03,9,2019
1869,효돈동,2019-10-01,5303,2282,2.32,2685,2618,1.03,10,2019
1870,효돈동,2019-11-01,5297,2280,2.32,2683,2614,1.03,11,2019
1871,효돈동,2019-12-01,5291,2284,2.32,2676,2615,1.02,12,2019
1872,효돈동,2020-01-01,5284,2285,2.31,2673,2611,1.02,1,2020
1873,효돈동,2020-02-01,5270,2285,2.31,2673,2597,1.03,2,2020
1874,효돈동,2020-03-01,5287,2286,2.31,2680,2607,1.03,3,2020
1875,효돈동,2020-04-01,5272,2287,2.31,2666,2606,1.02,4,2020
1876,효돈동,2020-05-01,5254,2293,2.29,2656,2598,1.02,5,2020
1877,효돈동,2020-06-01,5255,2306,2.28,2652,2603,1.02,6,2020
1878,효돈동,2020-07-01,5263,2310,2.28,2659,2604,1.02,7,2020
1879,효돈동,2020-08-01,5254,2311,2.27,2653,2601,1.02,8,2020
1880,효돈동,2020-09-01,5252,2307,2.28,2656,2596,1.02,9,2020
1881,효돈동,2020-10-01,5245,2306,2.27,2654,2591,1.02,10,2020
1882,효돈동,2020-11-01,5235,2302,2.27,2654,2581,1.03,11,2020
1883,효돈동,2020-12-01,5253,2315,2.27,2655,2598,1.02,12,2020
1884,효돈동,2021-01-01,5272,2322,2.27,2667,2605,1.02,1,2021
1885,효돈동,2021-02-01,5289,2326,2.27,2673,2616,1.02,2,2021
1886,효돈동,2021-03-01,5262,2315,2.27,2653,2609,1.02,3,2021
1887,효돈동,2021-04-01,5267,2318,2.27,2660,2607,1.02,4,2021
1888,효돈동,2021-05-01,5266,2319,2.27,2661,2605,1.02,5,2021
1889,효돈동,2021-06-01,5257,2316,2.27,2660,2597,1.02,6,2021
1890,효돈동,2021-07-01,5272,2326,2.27,2665,2607,1.02,7,2021
1891,효돈동,2021-08-01,5276,2324,2.27,2660,2616,1.02,8,2021
